date,ar_scale,discharge_cfs,prism_3d_tot,daymet_3d_tot,pnnl_3d_tot,conus_3d_tot,ucla_3d_tot,gridmet_3d_tot,hrrr_3d_tot
1981-10-11,0.0,15000,17.379253387451172,2.4602999687194824,18.80701065063477,18.594850540161133,23.751073837280277,4.619455252918291,
1981-10-26,2.0,7640,9.736919403076172,31.8958740234375,7.376439571380615,10.68752098083496,12.345181465148926,22.861867704280165,
1981-10-27,2.0,10900,40.0097885131836,56.74277877807617,33.01166534423828,46.46792602539063,37.18708801269531,49.97801556420231,
1981-10-28,2.0,19300,65.35101318359375,57.284210205078125,48.49394226074219,66.6282730102539,59.789649963378906,65.42976653696495,
1981-10-29,0.0,18800,64.70647430419922,41.51517105102539,49.069854736328125,66.724853515625,56.47835540771485,54.858949416342384,
1981-10-30,4.0,15300,38.44380569458008,39.99052429199219,34.47284698486328,44.42567443847656,43.783599853515625,45.94494163424123,
1981-11-03,1.0,13400,5.95994758605957,6.322850227355957,8.17568588256836,6.050263404846191,3.952523469924927,3.3892996108949425,
1981-11-10,4.0,9230,0.2042400538921356,6.972898006439209,0.4715433716773987,0.0073378160595893,0.0910501331090927,10.32996108949415,
1981-11-11,4.0,9420,5.000765323638916,39.58243560791016,30.343660354614254,28.87013053894043,55.34031295776367,46.76459143968869,
1981-11-12,4.0,16700,51.46696090698242,49.36738204956055,53.80734634399414,52.5811767578125,81.55029296875,55.65856031128403,
1981-11-14,1.0,15300,62.03178024291992,38.65151596069336,59.81909942626953,59.6264877319336,61.88838958740234,48.83618677042804,
1981-11-15,1.0,17600,41.350730895996094,41.14457321166992,66.38677978515625,48.4188346862793,52.553001403808594,51.545914396887184,
1981-11-20,1.0,16700,38.25418472290039,23.395294189453125,24.385231018066406,39.05583190917969,30.45355987548828,16.78054474708171,
1981-11-21,1.0,16400,29.978321075439453,34.85615158081055,39.64847183227539,43.13347625732422,42.44996643066406,38.37412451361868,
1981-11-30,1.0,9180,16.297840118408203,48.55754089355469,19.75386047363281,15.287591934204102,25.656497955322266,37.18482490272375,
1981-12-01,1.0,14500,56.82295227050781,88.72149658203125,54.4547233581543,50.22496795654297,56.12295150756836,71.22937743190663,
1981-12-02,1.0,21300,106.02320098876952,90.65152740478516,71.12393951416016,74.03463745117188,68.41190338134766,87.29727626459145,
1981-12-04,3.0,17700,60.16573715209961,64.48565673828125,44.28070068359375,42.72091674804688,45.92149353027344,57.36070038910505,
1981-12-05,3.0,22100,44.19009399414063,76.59318542480469,79.8644027709961,53.16389846801758,78.14557647705078,75.63171206225687,
1981-12-08,3.0,22000,64.3665542602539,29.04515647888184,36.029029846191406,30.040302276611328,35.635215759277344,32.912451361867696,
1981-12-09,3.0,19900,35.79498291015625,39.90953063964844,49.65064239501953,29.95823097229004,42.851341247558594,44.98093385214008,
1981-12-10,3.0,24500,53.53981018066406,44.60844039916992,60.4277458190918,45.46860504150391,44.10152816772461,53.85428015564205,
1981-12-16,0.0,16400,34.306175231933594,20.16539192199707,68.61963653564453,28.366931915283203,41.4779167175293,20.00194552529184,
1981-12-17,3.0,15300,18.44753074645996,12.573892593383787,44.88359832763672,15.835833549499512,24.021202087402344,15.071595330739314,
1981-12-18,3.0,14400,10.029088020324709,33.43531799316406,35.501976013183594,3.971410751342773,15.576346397399902,15.78677042801556,
1981-12-19,3.0,19100,34.63412094116211,56.586387634277344,72.4447021484375,38.52663803100586,50.00782012939453,45.21712062256808,
1981-12-25,0.0,13700,21.504119873046875,32.74250793457031,28.912281036376957,28.01852226257324,42.51981735229492,34.580155642023364,
1982-01-07,0.0,11600,7.737277030944824,14.25446319580078,5.617661476135254,7.895799160003662,9.56655502319336,8.582490272373537,
1982-01-10,0.0,9300,16.100439071655273,16.322429656982422,49.04655456542969,21.7888240814209,28.343284606933597,19.762062256809347,
1982-01-13,0.0,10600,23.89251136779785,24.426971435546875,28.832447052001957,15.662120819091797,25.60583877563477,26.52684824902724,
1982-01-15,2.0,13100,38.62163162231445,53.09606170654297,58.18189239501953,39.24790573120117,53.25987243652344,62.60389105058364,
1982-01-16,2.0,15500,62.762657165527344,76.65245056152344,102.46150970458984,87.85359954833984,98.40984344482422,99.12937743190662,
1982-01-22,3.0,12100,4.61778450012207,61.18708038330078,15.494795799255373,11.727569580078123,17.046476364135742,72.37976653696504,
1982-01-23,3.0,17500,65.22769927978516,123.4295425415039,74.80337524414062,88.81510925292969,89.42011260986328,160.69221789883272,
1982-01-24,3.0,36900,145.57354736328125,121.73961639404295,110.29814910888672,134.6549530029297,126.5571746826172,166.88813229571988,
1982-01-25,2.0,28000,146.56976318359375,98.3087158203125,111.79315948486328,140.76199340820312,135.7167205810547,128.5632295719844,
1982-01-26,2.0,25400,114.4963607788086,50.32891082763672,92.6447296142578,113.0029754638672,115.10992431640624,57.27743190661477,
1982-02-01,1.0,19700,74.81971740722656,43.70802688598633,79.35169219970703,73.18373107910156,87.06510925292969,45.83035019455254,
1982-02-02,1.0,20000,59.23722076416016,21.82008171081543,45.64817428588867,40.58542251586914,51.57749176025391,25.69688715953308,
1982-02-04,0.0,17400,13.711310386657717,1.2668882608413696,3.352855443954468,5.040414810180664,6.236776351928711,1.1976653696498047,
1982-02-12,3.0,14800,32.600982666015625,65.24623107910156,32.05914306640625,34.262290954589844,49.234771728515625,78.33871595330739,
1982-02-13,3.0,20200,84.15457153320312,107.41073608398438,100.63296508789062,106.5649871826172,121.9630355834961,184.2134241245136,
1982-02-14,3.0,38100,145.07632446289062,130.3382110595703,163.0006866455078,162.00399780273438,152.66128540039062,206.90583657587555,
1982-02-15,3.0,53900,179.49371337890625,122.6990966796875,207.29641723632807,189.71173095703125,167.34786987304688,189.18307392996115,
1982-02-16,3.0,53900,170.4628143310547,86.87393188476562,182.3858795166016,156.78245544433594,129.37997436523438,106.8665369649806,
1982-02-18,2.0,38300,71.80317687988281,53.70629119873047,90.1978988647461,84.71356201171875,90.73573303222656,82.77023346303503,
1982-02-20,1.0,35000,70.67977142333984,66.84298706054688,98.28875732421876,71.77449035644531,90.02864074707031,76.38035019455252,
1982-02-24,0.0,24300,12.906447410583496,21.33285140991211,20.02056884765625,15.64248275756836,23.09883499145508,9.753696498054463,
1982-02-28,2.0,17700,21.257160186767575,37.25463104248047,16.66094970703125,21.760528564453125,20.432647705078125,30.127626459143958,
1982-03-01,2.0,18200,43.45237731933594,35.78793716430664,61.89247131347656,52.69712448120117,59.41016387939453,42.149610894941645,
1982-03-08,0.0,15100,0.2100476175546646,12.26931095123291,0.0866647064685821,0.062804602086544,0.0613976269960403,5.9859922178988345,
1982-03-14,0.0,17200,47.90484619140625,39.17272186279297,39.06956100463867,34.6478157043457,42.53645324707031,24.97937743190661,
1982-03-18,0.0,14800,0.071821428835392,0.0,0.071516066789627,0.4223049879074096,1.1037999391555786,0.1303501945525291,
1982-04-06,0.0,10400,9.98690128326416,5.997563362121582,12.154358863830566,12.121783256530762,20.43931770324707,4.125097276264592,
1982-04-13,0.0,17200,57.38470458984375,57.88311767578125,63.94752502441406,78.98225402832031,74.11167907714844,71.16498054474708,
1982-04-26,0.0,14300,0.3226845264434814,0.0,0.0292372182011604,0.0016533879097551,0.0460784286260604,0.1533073929961086,
1982-05-04,0.0,15100,19.798831939697266,25.51635360717773,18.029905319213867,22.406543731689453,24.64872360229492,16.82684824902724,
